user_id,user_location,tweet_created_at,tweet_id,;;
22612494,Monza Lombardia,2021-01-07 18:20:25,1347246728337125385,;;
911363617290964992,Fiastra Marche,2021-01-07 18:20:29,1347246744153763841,;;
968552876032299009,Portoscuso-Buggerru.,2021-01-07 18:20:36,1347246775334219776,;;
1252905490952183808,Cagliari Sardinia,2021-01-07 18:20:37,1347246779037855747,;;
9377292,Piacenza Emilia Romagna,2021-01-07 18:20:38,1347246783949393920,;;
485966062,Selva (Mo),2021-01-07 18:20:43,1347246806485393408,;;
1243133156519227393,Lodi Lombardia,2021-01-07 18:20:52,1347246841419730949,;;
2479620311,Nerviano Lombardia,2021-01-07 18:20:53,1347246848302592005,;;
846123636,Roma,2021-01-07 18:20:54,1347246849959354368,;;
2167899593,Trieste Melfi(PZ),2021-01-07 18:20:58,1347246869253132291,;;
1214154284926816261,London/Venezia/Ostuni,2021-01-07 18:21:02,1347246885770326016,;;
1043099688,Chirurgo Oculista Milano Roma ,2021-01-07 18:21:11,1347246923745554432,;;
4127838555,Napoli Campania,2021-01-07 18:21:16,1347246944884842496,;;
474304173,firenze,2021-01-07 18:21:20,1347246958344286210,;;
3949558995,Roma Lazio,2021-01-07 18:21:20,1347246958935756802,;;
1243133156519227393,Lodi Lombardia,2021-01-07 18:21:20,1347246959401308163,;;
1266140856580440065,Lucca ,2021-01-07 18:21:22,1347246966993002497,;;
551086485,Reggio Calabria Italy,2021-01-07 18:21:25,1347246979953389569,;;
1640940223,Bologna,2021-01-07 18:21:30,1347246999846989825,;;
1036965529,saviano ,2021-01-07 18:21:31,1347247003806232576,;;
486138911,Balcone di Babilonia,2021-01-07 18:21:33,1347247013713375234,;;
1256837138034933760,Capoterra Sardegna,2021-01-07 18:21:39,1347247038610731008,;;
960562443549335554,Bergamo Lombardia,2021-01-07 18:21:45,1347247066091761665,;;
327989465,TO - cosmopolita,2021-01-07 18:21:47,1347247073268260864,;;
968552876032299009,Portoscuso-Buggerru.,2021-01-07 18:21:58,1347247117044228100,;;
316704886,Santa Teresa Gallura Sardegna,2021-01-07 18:22:04,1347247144936361985,;;
4419158368,Perugia Umbria,2021-01-07 18:22:04,1347247145032757254,;;
35740848,Torino,2021-01-07 18:22:13,1347247180529197057,;;
968552876032299009,Portoscuso-Buggerru.,2021-01-07 18:22:16,1347247196350119939,;;
3133116591,San Salvo Abruzzo,2021-01-07 18:22:19,1347247205573419009,;;
189081490,Quascierana far from Casoria,2021-01-07 18:22:27,1347247240725852162,;;
83438627,Como,2021-01-07 18:22:33,1347247265728114693,;;
968552876032299009,Portoscuso-Buggerru.,2021-01-07 18:22:35,1347247273483399175,;;
234673113,Earth - Planet,2021-01-07 18:22:41,1347247301207715842,;;
2408947867,Milano,2021-01-07 18:22:42,1347247304449921025,;;
390367991,Trani Puglia,2021-01-07 18:22:43,1347247308199636992,;;
596665906,Milano,2021-01-07 18:22:49,1347247332358823938,;;
878679891385954304,Italia... Veneto...what else ?,2021-01-07 18:22:54,1347247352407588865,;;
607155294,Milano,2021-01-07 18:22:56,1347247362423607297,;;
428197852,provincia di roma,2021-01-07 18:23:08,1347247411681517568,;;
291252019,Arezzo,2021-01-07 18:23:08,1347247414663667713,;;
785531744468557824,Venezia Veneto,2021-01-07 18:23:11,1347247424746696705,;;
151576329,Napoli,2021-01-07 18:23:14,1347247438524985349,;;
1645224056,Somaglia Lombardia,2021-01-07 18:23:24,1347247481114021888,;;
40062832,Bologna - Italy,2021-01-07 18:23:26,1347247487426424832,;;
2479620311,Nerviano Lombardia,2021-01-07 18:23:26,1347247487870971912,;;
4468775656,seduto..,2021-01-07 18:23:28,1347247497782157321,;;
1252174902708375553,Piemonte,2021-01-07 18:23:29,1347247498851708928,;;
1066416791927296000,Roma Lazio,2021-01-07 18:23:29,1347247500252631041,;;
1440863360,Roma Lazio,2021-01-07 18:23:29,1347247500546158598,;;
443167956,Milano,2021-01-07 18:23:31,1347247508691554306,;;
1180596800,Roma,2021-01-07 18:23:35,1347247525133217792,;;
387617098,Trieste Friuli-Venezia Giulia,2021-01-07 18:23:54,1347247605986844674,;;
714889234935578624,Genova/Colobraro(Matera) 💞,2021-01-07 18:23:55,1347247608696369157,;;
15055875,Milano Italy,2021-01-07 18:23:59,1347247626584993792,;;
1048664892,Oristano Sardegna,2021-01-07 18:24:02,1347247638668861446,;;
425014160,Roma,2021-01-07 18:24:05,1347247651008471043,;;
403405684,Como Italy,2021-01-07 18:24:09,1347247667894747138,;;
402264907,Prato Toscana,2021-01-07 18:24:15,1347247692720832513,;;
3315105982,Roma Lazio,2021-01-07 18:24:15,1347247694004297729,;;
3400320676,Raddusa Sicilia ( Italia ),2021-01-07 18:24:16,1347247698777419776,;;
30031962,Qui,2021-01-07 18:24:22,1347247723750318080,;;
316704886,Santa Teresa Gallura Sardegna,2021-01-07 18:24:24,1347247733472710659,;;
1123321144776515590,Monferrato Piemonte Italia,2021-01-07 18:24:25,1347247736064794631,;;
291252019,Arezzo,2021-01-07 18:24:32,1347247766972624898,;;
291252019,Arezzo,2021-01-07 18:24:45,1347247819464310784,;;
1180596800,Roma,2021-01-07 18:24:47,1347247829186707457,;;
551086485,Reggio Calabria Italy,2021-01-07 18:24:47,1347247829954293761,;;
1108723274794577920,Venezia Veneto,2021-01-07 18:24:50,1347247839668293636,;;
415794595,Gallipoli Le,2021-01-07 18:24:51,1347247843459944448,;;
50987647,Lugo Ravenna,2021-01-07 18:25:07,1347247911831281664,;;
2871128064,Roma Lazio,2021-01-07 18:25:24,1347247984359182336,;;
2260566889,Sardegna.Italia.,2021-01-07 18:25:25,1347247987177750534,;;
720683397073526785,Quero Veneto,2021-01-07 18:25:27,1347247996195528706,;;
425014160,Roma,2021-01-07 18:25:30,1347248006555430912,;;
498256763,Roma,2021-01-07 18:25:47,1347248077720186886,;;
4468775656,seduto..,2021-01-07 18:25:47,1347248080161280004,;;
1243133156519227393,Lodi Lombardia,2021-01-07 18:25:52,1347248102512730114,;;
1161765088107401216,♡︎moonchild,2021-01-07 18:25:53,1347248106103037952,;;
22612494,Monza Lombardia,2021-01-07 18:25:56,1347248118497234949,;;
1608647216,Aicurzio Lombardia,2021-01-07 18:26:00,1347248135547088900,;;
1608647216,Aicurzio Lombardia,2021-01-07 18:26:11,1347248179088142337,;;
246190072,Milano - Italy,2021-01-07 18:26:14,1347248194686574592,;;
2525778087,Sorrento Campania,2021-01-07 18:26:15,1347248196167331844,;;
1440863360,Roma Lazio,2021-01-07 18:26:15,1347248196746170368,;;
1043099688,Chirurgo Oculista Milano Roma ,2021-01-07 18:26:26,1347248242141106177,;;
947879034,Molfetta Puglia,2021-01-07 18:26:34,1347248274928001024,;;
3400320676,Raddusa Sicilia ( Italia ),2021-01-07 18:26:35,1347248279629799424,;;
97289616,Milano.,2021-01-07 18:26:40,1347248301444378626,;;
1134208627055706112,Roma Lazio,2021-01-07 18:26:44,1347248316959125506,;;
40062832,Bologna - Italy,2021-01-07 18:26:48,1347248336278052865,;;
418034593,Vicenza Veneto,2021-01-07 18:26:50,1347248344901574657,;;
919660430,Abruzzo Italia,2021-01-07 18:26:55,1347248364598009857,;;
498256763,Roma,2021-01-07 18:27:00,1347248385879912448,;;
4841486920,voglio un succo e uno xanax,2021-01-07 18:27:06,1347248412022943745,;;
984225106087104512,Palazzolo dello Stella,2021-01-07 18:27:12,1347248436832309250,;;
267057826,Mendrisio - Svizzera,2021-01-07 18:27:13,1347248440040976384,;;
754241874546884608,Milano Lombardia,2021-01-07 18:27:19,1347248466641252358,;;
1440863360,Roma Lazio,2021-01-07 18:27:20,1347248470625804290,;;
97289616,Milano.,2021-01-07 18:27:23,1347248481266786305,;;
540750994,ROMA,2021-01-07 18:27:29,1347248509171494914,;;
425014160,Roma,2021-01-07 18:27:30,1347248510937280513,;;
4468775656,seduto..,2021-01-07 18:27:46,1347248579488985090,;;
498256763,Roma,2021-01-07 18:27:48,1347248586808061963,;;
558651454,Mirafiori Sud Europa,2021-01-07 18:27:50,1347248594231947272,;;
423536846,Roma,2021-01-07 18:27:50,1347248597507649538,;;
1379703324,Frattamaggiore Campania,2021-01-07 18:27:59,1347248631779307526,;;
108272341,Padova Veneto,2021-01-07 18:28:00,1347248635759783941,;;
435091016,Milano,2021-01-07 18:28:04,1347248654046928901,;;
151576329,Napoli,2021-01-07 18:28:05,1347248659205935105,;;
35191373,Torino,2021-01-07 18:28:10,1347248679095312384,;;
1291656504,Cagliari ,2021-01-07 18:28:12,1347248687613956096,;;
1333195794661433344,Reggio nell'Emilia Emilia Rom,2021-01-07 18:28:13,1347248693980889092,;;
146953769,italia genova,2021-01-07 18:28:31,1347248766718509064,;;
338447257,Rome,2021-01-07 18:28:32,1347248773043511296,;;
500881322,Castelnovo di Sotto Emilia Romagna,2021-01-07 18:28:36,1347248789296476160,;;
409944497,Piu' A Sud del SUD,2021-01-07 18:28:37,1347248793411072000,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:28:43,1347248817897435136,;;
135552791,Giussano,2021-01-07 18:28:47,1347248833970008068,;;
435220751,Milano,2021-01-07 18:28:49,1347248844673839106,;;
198084981,Tricerro,2021-01-07 18:28:52,1347248855230914562,;;
376923053,Roma,2021-01-07 18:28:57,1347248877586571264,;;
498256763,Roma,2021-01-07 18:28:58,1347248880614830081,;;
947879034,Molfetta Puglia,2021-01-07 18:28:59,1347248885035659267,;;
827814626121375744,Padova Veneto,2021-01-07 18:29:09,1347248927708508162,;;
1249626038868590598,Cingoli Marche,2021-01-07 18:29:14,1347248947262316544,;;
1412159053,Milano Lombardia,2021-01-07 18:29:14,1347248948482891776,;;
970705082,Milano Aviano,2021-01-07 18:29:36,1347249039851581444,;;
151576329,Napoli,2021-01-07 18:29:39,1347249051604025345,;;
362055145,Giavera del Montello Veneto,2021-01-07 18:29:41,1347249063066943488,;;
919830836253483008,Licciana Nardi Toscana,2021-01-07 18:29:47,1347249085695332363,;;
1291656504,Cagliari ,2021-01-07 18:29:53,1347249111653900288,;;
1214154284926816261,London/Venezia/Ostuni,2021-01-07 18:29:58,1347249131589431298,;;
1683545012,Firenze Toscana,2021-01-07 18:30:05,1347249160156753923,;;
919830836253483008,Licciana Nardi Toscana,2021-01-07 18:30:07,1347249169925369858,;;
189081490,Quascierana far from Casoria,2021-01-07 18:30:23,1347249235377475585,;;
9377292,Piacenza Emilia Romagna,2021-01-07 18:30:29,1347249261860294657,;;
1683545012,Firenze Toscana,2021-01-07 18:30:31,1347249270991302658,;;
375275833,Capannoli Toscana,2021-01-07 18:30:34,1347249284899606528,;;
40062832,Bologna - Italy,2021-01-07 18:30:35,1347249287814639616,;;
498256763,Roma,2021-01-07 18:30:48,1347249340667088900,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:30:48,1347249343670136838,;;
452274334,Rho Italia,2021-01-07 18:30:54,1347249365920919560,;;
9383762,Pavia,2021-01-07 18:30:56,1347249376796712960,;;
3100181957,Milano Lombardia,2021-01-07 18:31:03,1347249404139495431,;;
4127838555,Napoli Campania,2021-01-07 18:31:04,1347249407243259907,;;
498256763,Roma,2021-01-07 18:31:20,1347249477514629121,;;
2163391283,Siena Toscana,2021-01-07 18:31:27,1347249504383332352,;;
1055108109394427905,Como Lombardia,2021-01-07 18:31:32,1347249528701902849,;;
498256763,Roma,2021-01-07 18:31:42,1347249568703000581,;;
581005642,Sardegna,2021-01-07 18:31:43,1347249574558244865,;;
150664329,Gorizia,2021-01-07 18:31:45,1347249580379922436,;;
4468775656,seduto..,2021-01-07 18:31:54,1347249620834000896,;;
1249626038868590598,Cingoli Marche,2021-01-07 18:32:01,1347249649544015873,;;
4841486920,voglio un succo e uno xanax,2021-01-07 18:32:07,1347249674546274305,;;
1068702887184871432,Ferrara,2021-01-07 18:32:07,1347249675519332354,;;
947879034,Molfetta Puglia,2021-01-07 18:32:16,1347249711481290752,;;
17273303,Rome - Italy,2021-01-07 18:32:18,1347249718808768513,;;
26968329,Milan,2021-01-07 18:32:20,1347249727637757960,;;
97717198,Roma,2021-01-07 18:32:22,1347249735736954886,;;
379670505,Chromatica,2021-01-07 18:32:25,1347249750999969792,;;
1214154284926816261,London/Venezia/Ostuni,2021-01-07 18:32:27,1347249758193258496,;;
452274334,Rho Italia,2021-01-07 18:32:35,1347249792972427265,;;
1291656504,Cagliari ,2021-01-07 18:32:47,1347249842502844418,;;
1305191546766200833,Monza e della Brianza Lombard,2021-01-07 18:32:49,1347249849490665474,;;
1630629103,Forlì Emilia Romagna,2021-01-07 18:32:50,1347249854926487552,;;
1161765088107401216,♡︎moonchild,2021-01-07 18:33:00,1347249897758724096,;;
97717198,Roma,2021-01-07 18:33:06,1347249920730923010,;;
460477341,lercara friddi,2021-01-07 18:33:11,1347249942163812354,;;
151576329,Napoli,2021-01-07 18:33:22,1347249987521048576,;;
26968329,Milan,2021-01-07 18:33:24,1347249994630373376,;;
386156372,Südtirol,2021-01-07 18:33:25,1347250001496469515,;;
2444235358,Roma,2021-01-07 18:33:27,1347250008664338432,;;
3015121,rome italy,2021-01-07 18:33:38,1347250055112228865,;;
1131273957569683456,Napoli Campania,2021-01-07 18:33:38,1347250056060133379,;;
375015610,Milan,2021-01-07 18:33:41,1347250065933524992,;;
780314383,Lombardia Italia,2021-01-07 18:33:50,1347250106244984833,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:33:52,1347250113379491841,;;
4776516803,Roma Lazio,2021-01-07 18:33:56,1347250128692924422,;;
1048664892,Oristano Sardegna,2021-01-07 18:34:07,1347250177787236360,;;
960562443549335554,Bergamo Lombardia,2021-01-07 18:34:21,1347250234485841924,;;
1083341182871191552,Lecco Lombardia Italia,2021-01-07 18:34:25,1347250251594395649,;;
447859051,Bari - Lecce,2021-01-07 18:34:30,1347250272188440583,;;
783707046487220224,Isola di Capo Rizzuto Calabri,2021-01-07 18:34:33,1347250284490272770,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:34:36,1347250296444088325,;;
878679891385954304,Italia... Veneto...what else ?,2021-01-07 18:34:39,1347250311812034563,;;
913692015707262977,fondi,2021-01-07 18:34:41,1347250319525171202,;;
179199123,In giro per l'Italia e non...,2021-01-07 18:34:47,1347250345819463683,;;
898841041134112769,Casamassima Puglia,2021-01-07 18:34:47,1347250345832050693,;;
3131669122,Pzza.Bosone-3 -06024 Gubbio PG,2021-01-07 18:34:53,1347250370544873472,;;
360918486,vicino a tutti ,2021-01-07 18:34:53,1347250370658103299,;;
1051201952,Toscana Italia,2021-01-07 18:34:55,1347250377029275648,;;
1195475026578984961,Napoli,2021-01-07 18:34:58,1347250388597157896,;;
425014160,Roma,2021-01-07 18:35:06,1347250426224271360,;;
2479620311,Nerviano Lombardia,2021-01-07 18:35:09,1347250436697448450,;;
423536846,Roma,2021-01-07 18:35:15,1347250462781820934,;;
843134873527304192,Roma ,2021-01-07 18:35:17,1347250472294510592,;;
843134873527304192,Roma ,2021-01-07 18:35:18,1347250474106425345,;;
843134873527304192,Roma ,2021-01-07 18:35:18,1347250475503132672,;;
1249626038868590598,Cingoli Marche,2021-01-07 18:35:22,1347250491219210241,;;
84050645,Milano,2021-01-07 18:35:29,1347250522605158403,;;
551086485,Reggio Calabria Italy,2021-01-07 18:35:32,1347250533086720001,;;
878679891385954304,Italia... Veneto...what else ?,2021-01-07 18:35:33,1347250536656072706,;;
4468775656,seduto..,2021-01-07 18:35:48,1347250600417832963,;;
512145828,Venezia ,2021-01-07 18:35:51,1347250610970628096,;;
1069318996594434050,Somewhere in this world ✨,2021-01-07 18:35:51,1347250612338118659,;;
2336741310,Rome Italy,2021-01-07 18:35:56,1347250634999930881,;;
1195475026578984961,Napoli,2021-01-07 18:35:59,1347250647855456256,;;
947879034,Molfetta Puglia,2021-01-07 18:36:01,1347250654646046722,;;
919830836253483008,Licciana Nardi Toscana,2021-01-07 18:36:04,1347250667228983297,;;
151576329,Napoli,2021-01-07 18:36:04,1347250669238046722,;;
50590345,Rome Italy,2021-01-07 18:36:13,1347250703685836800,;;
3043115600,Viterbo Lazio,2021-01-07 18:36:14,1347250707704012801,;;
1889106032,Reggio nell'Emilia,2021-01-07 18:36:14,1347250711227228160,;;
1291656504,Cagliari ,2021-01-07 18:36:31,1347250781599248384,;;
415749407,San Benedetto del Trondheim,2021-01-07 18:36:36,1347250801857716227,;;
2398073391,Venezia,2021-01-07 18:36:47,1347250848586493954,;;
852839459770974208,Bra Piemonte,2021-01-07 18:36:48,1347250854034890752,;;
792431395205513216,Milano Lombardia,2021-01-07 18:36:56,1347250884129017858,;;
380865929,Treviso,2021-01-07 18:37:07,1347250933072322563,;;
428505412,Roma,2021-01-07 18:37:09,1347250939472666624,;;
1266140856580440065,Lucca ,2021-01-07 18:37:12,1347250951409819655,;;
210404013,Sassari Sardinia Italy,2021-01-07 18:37:15,1347250965804625920,;;
801046891,Milano Italy,2021-01-07 18:37:15,1347250966941167616,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:37:15,1347250966769360897,;;
89162563,MILANITALY,2021-01-07 18:37:17,1347250975321382912,;;
78128963,Made in Sicily. Currently somewhere in the world,2021-01-07 18:37:21,1347250988999180288,;;
362055145,Giavera del Montello Veneto,2021-01-07 18:37:30,1347251030094917633,;;
452274334,Rho Italia,2021-01-07 18:37:34,1347251045827805184,;;
1323771427,maracalagonis,2021-01-07 18:37:41,1347251074541895681,;;
412556755,Manila Bangkok Milano,2021-01-07 18:37:48,1347251104833302528,;;
1243133156519227393,Lodi Lombardia,2021-01-07 18:37:49,1347251109153419264,;;
133787641,Acquabuona- Cìan du fò,2021-01-07 18:37:50,1347251114022989824,;;
2806376596,Monte San Giovanni Campano Lazio,2021-01-07 18:38:00,1347251156062531588,;;
1165353017559924736,Milano Lombardia,2021-01-07 18:38:03,1347251168045641731,;;
94853540,GLA 🏴󠁧󠁢󠁳󠁣󠁴󠁿 | MI 🇮🇹,2021-01-07 18:38:05,1347251175670878208,;;
6245442,Bergamo Lombardia,2021-01-07 18:38:08,1347251188119576576,;;
1243133156519227393,Lodi Lombardia,2021-01-07 18:38:08,1347251188690006016,;;
407134798,lecco/lombardia/italia,2021-01-07 18:38:10,1347251196545925123,;;
801046891,Milano Italy,2021-01-07 18:38:11,1347251200719286278,;;
1079478389193539585,Trento Trentino-Alto Adige,2021-01-07 18:38:15,1347251215210586112,;;
1228218354852171776,Italia Lombardia Treviglio ,2021-01-07 18:38:18,1347251228493963265,;;
551086485,Reggio Calabria Italy,2021-01-07 18:38:24,1347251254804807681,;;
2260566889,Sardegna.Italia.,2021-01-07 18:38:27,1347251267933003777,;;
168701224,Milano Italy,2021-01-07 18:38:30,1347251281195372545,;;
2657512986,Roma,2021-01-07 18:38:36,1347251303790080000,;;
1131273957569683456,Napoli Campania,2021-01-07 18:38:47,1347251351508672512,;;
394292679,Europe,2021-01-07 18:39:00,1347251407334858754,;;
440663816,Padova,2021-01-07 18:39:01,1347251408714821636,;;
298079436,Romagna/Milano/Bruxelles,2021-01-07 18:39:11,1347251449777037312,;;
1122592466413195264,Napoli Campania,2021-01-07 18:39:21,1347251492495962112,;;
1122592466413195264,Napoli Campania,2021-01-07 18:39:36,1347251558459830272,;;
858003427,Milano,2021-01-07 18:39:37,1347251562226323456,;;
346117908,Roma,2021-01-07 18:39:48,1347251608430768136,;;
560394336,Lazio Italia,2021-01-07 18:39:50,1347251615795978241,;;
4468775656,seduto..,2021-01-07 18:39:51,1347251619298226177,;;
1048664892,Oristano Sardegna,2021-01-07 18:39:54,1347251632048902146,;;
17844234,Milano,2021-01-07 18:40:10,1347251698348253186,;;
377915529,Milano Italia,2021-01-07 18:40:18,1347251733878214658,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:40:24,1347251759559958538,;;
397370686,Giulianova,2021-01-07 18:40:24,1347251759962591232,;;
1291656504,Cagliari ,2021-01-07 18:40:26,1347251767415857152,;;
271533923,a casa mia,2021-01-07 18:40:28,1347251774701400065,;;
3130615444, Italy,2021-01-07 18:40:35,1347251804229283840,;;
415749407,San Benedetto del Trondheim,2021-01-07 18:40:42,1347251832427401216,;;
329905717,Bergamo Lombardia,2021-01-07 18:40:44,1347251841248202755,;;
9377292,Piacenza Emilia Romagna,2021-01-07 18:40:47,1347251853537509380,;;
507183179,Bergamo,2021-01-07 18:40:54,1347251881907806209,;;
392046617,Roma Lazio,2021-01-07 18:40:56,1347251891957342222,;;
452274334,Rho Italia,2021-01-07 18:41:11,1347251956688039940,;;
133787641,Acquabuona- Cìan du fò,2021-01-07 18:41:14,1347251966708215808,;;
426975826,Africa prov di So.,2021-01-07 18:41:48,1347252109511692288,;;
1079478389193539585,Trento Trentino-Alto Adige,2021-01-07 18:41:49,1347252113504665600,;;
517549481,Liguria,2021-01-07 18:41:53,1347252131645026307,;;
167448903,Mestre (VE),2021-01-07 18:41:56,1347252143275839488,;;
444068106,Nord est,2021-01-07 18:42:02,1347252170299764737,;;
3302171225,Corleone Sicilia,2021-01-07 18:42:05,1347252181326573573,;;
1266140856580440065,Lucca ,2021-01-07 18:42:06,1347252185197895681,;;
1243133156519227393,Lodi Lombardia,2021-01-07 18:42:11,1347252205930352641,;;
1039251322317557761,Roma Lazio,2021-01-07 18:42:11,1347252206051991553,;;
1131273957569683456,Napoli Campania,2021-01-07 18:42:12,1347252209541648397,;;
151576329,Napoli,2021-01-07 18:42:13,1347252214511919106,;;
273379518,Napoli,2021-01-07 18:42:16,1347252226474057730,;;
1228218354852171776,Italia Lombardia Treviglio ,2021-01-07 18:42:16,1347252228164300800,;;
173071499,roma,2021-01-07 18:42:17,1347252232731955200,;;
2163391283,Siena Toscana,2021-01-07 18:42:18,1347252235793793025,;;
48297025,By a river in Lombardy,2021-01-07 18:42:20,1347252242940878857,;;
947879034,Molfetta Puglia,2021-01-07 18:42:25,1347252265208393729,;;
452934926,Napoli Campania,2021-01-07 18:42:35,1347252309550641154,;;
966810505066287104,Prato Toscana🇮🇹,2021-01-07 18:42:53,1347252384695775235,;;
2394875889,Piemonte Italia,2021-01-07 18:42:53,1347252384725159938,;;
947879034,Molfetta Puglia,2021-01-07 18:43:03,1347252423514066946,;;
1044586818669146115,Brescia Lombardia,2021-01-07 18:43:03,1347252425682530305,;;
186351249,Genova,2021-01-07 18:43:10,1347252454266728448,;;
3302171225,Corleone Sicilia,2021-01-07 18:43:16,1347252478086180865,;;
754241874546884608,Milano Lombardia,2021-01-07 18:43:18,1347252489545019394,;;
574620995,Milano,2021-01-07 18:43:18,1347252489779884038,;;
1228218354852171776,Italia Lombardia Treviglio ,2021-01-07 18:43:19,1347252490778136576,;;
193688244,Venezia-Italy,2021-01-07 18:43:22,1347252504497684483,;;
960562443549335554,Bergamo Lombardia,2021-01-07 18:43:26,1347252523464351750,;;
14730190,Rome,2021-01-07 18:43:34,1347252555466862594,;;
244886806,Venice - Torino,2021-01-07 18:43:38,1347252573070372864,;;
133787641,Acquabuona- Cìan du fò,2021-01-07 18:43:44,1347252597850308608,;;
4468775656,seduto..,2021-01-07 18:43:46,1347252605106450434,;;
1131273957569683456,Napoli Campania,2021-01-07 18:43:51,1347252625931194369,;;
919830836253483008,Licciana Nardi Toscana,2021-01-07 18:43:55,1347252643194953730,;;
911583739125338112,Codroipo Friuli-Venezia Giulia,2021-01-07 18:43:56,1347252648832094210,;;
491722490,Roma - Bari,2021-01-07 18:44:01,1347252668130062338,;;
1944255614,Abruzzo,2021-01-07 18:44:10,1347252707841740801,;;
164616607,Reggio nell'Emilia,2021-01-07 18:44:11,1347252710760964097,;;
1089225077298814976,Hell ,2021-01-07 18:44:12,1347252714011578371,;;
442642037,Milano,2021-01-07 18:44:14,1347252724807688193,;;
1044242254523760643,Palermo Sicilia,2021-01-07 18:44:16,1347252732357447681,;;
22602333,Pescara,2021-01-07 18:44:20,1347252746588721159,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:44:26,1347252772329185280,;;
1011288655,Noventa Padovana Veneto,2021-01-07 18:44:29,1347252785625116676,;;
1043099688,Chirurgo Oculista Milano Roma ,2021-01-07 18:44:32,1347252797058789378,;;
2911171553,Roma Lazio,2021-01-07 18:44:40,1347252833343696899,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:44:43,1347252844076949504,;;
2408947867,Milano,2021-01-07 18:44:51,1347252878843531268,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:44:58,1347252907998142466,;;
1228218354852171776,Italia Lombardia Treviglio ,2021-01-07 18:44:58,1347252908816019457,;;
30031962,Qui,2021-01-07 18:45:01,1347252917770870793,;;
125470201,Castiglione di Garfagnana,2021-01-07 18:45:01,1347252919347924996,;;
422770450,Vallo Scalo ( SA ) - Campania,2021-01-07 18:45:11,1347252963799142401,;;
910970760054919168,Falconara Marittima Marche,2021-01-07 18:45:18,1347252990432878592,;;
3350883077,Roma,2021-01-07 18:45:18,1347252990776913921,;;
544403197,San Vittore del Lazio Lazio,2021-01-07 18:45:18,1347252992551088129,;;
1283037423895707651,TorinoItaly,2021-01-07 18:45:21,1347253004819460097,;;
966971480369180672,Marta Lazio,2021-01-07 18:45:22,1347253008590139398,;;
1134208627055706112,Roma Lazio,2021-01-07 18:45:26,1347253023135961091,;;
911583739125338112,Codroipo Friuli-Venezia Giulia,2021-01-07 18:45:27,1347253027183464449,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:45:30,1347253040391323650,;;
919830836253483008,Licciana Nardi Toscana,2021-01-07 18:45:33,1347253053116846085,;;
193688244,Venezia-Italy,2021-01-07 18:45:33,1347253054740033536,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:45:43,1347253094934061060,;;
974932800,Modena,2021-01-07 18:45:47,1347253112583712769,;;
435091016,Milano,2021-01-07 18:45:48,1347253117335859201,;;
17273303,Rome - Italy,2021-01-07 18:45:49,1347253120313798657,;;
4850962287,Torino Piemonte,2021-01-07 18:45:50,1347253127033090050,;;
910970760054919168,Falconara Marittima Marche,2021-01-07 18:45:51,1347253127590907914,;;
164616607,Reggio nell'Emilia,2021-01-07 18:45:53,1347253138949079045,;;
1333804912396951552,Saint-Raphaël France,2021-01-07 18:45:57,1347253154501505026,;;
525568809,Pistoia,2021-01-07 18:46:01,1347253170397982726,;;
367646320,San Martino in Rio,2021-01-07 18:46:11,1347253212261265408,;;
1108723274794577920,Venezia Veneto,2021-01-07 18:46:13,1347253220343762947,;;
1044242254523760643,Palermo Sicilia,2021-01-07 18:46:13,1347253222344421382,;;
327245264,Lamezia Terme Calabria,2021-01-07 18:46:21,1347253255810781185,;;
3315105982,Roma Lazio,2021-01-07 18:46:25,1347253273934376961,;;
1131273957569683456,Napoli Campania,2021-01-07 18:46:27,1347253281618350090,;;
173071499,roma,2021-01-07 18:46:31,1347253296751382528,;;
1228218354852171776,Italia Lombardia Treviglio ,2021-01-07 18:46:33,1347253306905784329,;;
489443453,Milano ,2021-01-07 18:46:36,1347253317290889223,;;
125470201,Castiglione di Garfagnana,2021-01-07 18:46:43,1347253348479561729,;;
1084470709437583360,Bologna Emilia Romagna,2021-01-07 18:46:47,1347253363373703168,;;
1044242254523760643,Palermo Sicilia,2021-01-07 18:46:50,1347253375788851201,;;
3315105982,Roma Lazio,2021-01-07 18:46:57,1347253405694251010,;;
193688244,Venezia-Italy,2021-01-07 18:47:01,1347253422916071431,;;
801046891,Milano Italy,2021-01-07 18:47:02,1347253429006192640,;;
1401911906,Trentino-Alto Adige Italia,2021-01-07 18:47:06,1347253443564613634,;;
714889234935578624,Genova/Colobraro(Matera) 💞,2021-01-07 18:47:07,1347253447775674369,;;
574620995,Milano,2021-01-07 18:47:13,1347253473683922945,;;
754241874546884608,Milano Lombardia,2021-01-07 18:47:21,1347253505845833735,;;
